

1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
1.0000000000	0.0000000000	0.0000000000	
0.0000000000	1.0000000000	0.0000000000	
0.0000000000	0.0000000000	1.0000000000	
0.0000000000	0.0000000000	0.0000000000	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9999996335	0.0008239030	0.0002328896	
-0.0008238827	0.9999996568	-0.0000873523	
-0.0002329615	0.0000871604	0.9999999691	
-1.0543652340	0.0331049274	0.1215278621	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9999975979	0.0019555190	0.0009899857	
-0.0019550738	0.9999979874	-0.0004504099	
-0.0009908645	0.0004484733	0.9999994085	
-2.1749340190	0.0669574898	0.0331257801	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9999979521	0.0008588354	0.0018325390	
-0.0008574262	0.9999993362	-0.0007696360	
-0.0018331988	0.0007680632	0.9999980247	
-3.2682670464	0.0476771696	0.1722057556	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9999969136	0.0003604393	0.0024582397	
-0.0003573167	0.9999991290	-0.0012705751	
-0.0024586955	0.0012696928	0.9999961713	
-4.3753222466	0.0420169508	0.1947854925	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9999966263	0.0011253013	0.0023411614	
-0.0011204264	0.9999972038	-0.0020825360	
-0.0023434983	0.0020799059	0.9999950910	
-5.4710004632	0.0755447311	0.2433972188	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9999892992	0.0036708333	0.0028153878	
-0.0036632822	0.9999896921	-0.0026825516	
-0.0028252060	0.0026722094	0.9999924387	
-6.5817427832	0.1188083935	0.2220619945	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9999650836	0.0077513473	0.0031221971	
-0.0077426195	0.9999661113	-0.0027978593	
-0.0031437784	0.0027735876	0.9999912119	
-7.7130175546	0.1336063821	0.2364463462	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9999257603	0.0118004292	0.0030370802	
-0.0117926887	0.9999272019	-0.0025540976	
-0.0030669985	0.0025180926	0.9999921263	
-8.8353136351	0.1635604545	0.2301339007	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998813487	0.0148994942	0.0039106989	
-0.0148907594	0.9998865876	-0.0022532664	
-0.0039438279	0.0021947658	0.9999898146	
-9.9909793759	0.2451742154	0.1650832670	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998935133	0.0139961957	0.0041314194	
-0.0139938798	0.9999019074	-0.0005889290	
-0.0041392569	0.0005310517	0.9999912922	
-11.1219749835	0.1846415683	0.2253827226	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998981408	0.0136996584	0.0040034156	
-0.0137004073	0.9999061323	0.0001597098	
-0.0040008519	-0.0002145420	0.9999919735	
-12.2389954087	0.2317616987	0.2357642731	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998977787	0.0136884079	0.0041303338	
-0.0136932316	0.9999055913	0.0011418657	
-0.0041143135	-0.0011983066	0.9999908182	
-13.3159421436	0.2478981644	0.3606974140	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9999234413	0.0113546069	0.0049177612	
-0.0113687224	0.9999313070	0.0028519218	
-0.0048850409	-0.0029076122	0.9999838410	
-14.4616107209	0.2204593787	0.3797638823	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9999319112	0.0105427961	0.0050022475	
-0.0105614124	0.9999373447	0.0037098825	
-0.0049628215	-0.0037624607	0.9999806070	
-15.5879978096	0.2416800070	0.4390905441	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9999165247	0.0120051065	0.0047771452	
-0.0120226454	0.9999210278	0.0036597999	
-0.0047328317	-0.0037169283	0.9999818922	
-16.7112863504	0.2588349827	0.5185053784	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998968137	0.0134487651	0.0050490202	
-0.0134661234	0.9999034794	0.0034198422	
-0.0050025402	-0.0034874800	0.9999814059	
-17.8206718900	0.2968613041	0.5359990837	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998672449	0.0154224590	0.0052574059	
-0.0154394692	0.9998756504	0.0032103916	
-0.0052072400	-0.0032911370	0.9999810264	
-18.9974890178	0.3015855399	0.4866698022	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998323361	0.0176390854	0.0049155159	
-0.0176548018	0.9998391088	0.0031724505	
-0.0048587659	-0.0032587011	0.9999828865	
-20.0899922210	0.3115079376	0.5350074025	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9997666281	0.0209128595	0.0054167936	
-0.0209300072	0.9997760484	0.0031285458	
-0.0053501537	-0.0032411892	0.9999804351	
-21.2446696477	0.3268429552	0.5515506079	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9997361999	0.0223192126	0.0054206334	
-0.0223342006	0.9997468595	0.0027203746	
-0.0053585446	-0.0028407225	0.9999816080	
-22.4120301862	0.3342253560	0.5013684032	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9997101498	0.0235464665	0.0050179901	
-0.0235588319	0.9997195244	0.0024195184	
-0.0049596115	-0.0025370351	0.9999844827	
-23.5075218163	0.3471430158	0.5689995097	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9996356721	0.0264012461	0.0056122496	
-0.0264153577	0.9996480382	0.0024553276	
-0.0055454506	-0.0026026826	0.9999812368	
-24.6128092423	0.3869765742	0.6182249303	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9996077948	0.0272401689	0.0064984451	
-0.0272556973	0.9996258183	0.0023130734	
-0.0064330050	-0.0024892858	0.9999762097	
-25.7695033995	0.3875588591	0.5739904317	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9996293950	0.0262935542	0.0070513520	
-0.0263080593	0.9996519376	0.0019722416	
-0.0069970405	-0.0021570181	0.9999731940	
-26.8712183526	0.4089690615	0.5982313550	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9996956249	0.0235140336	0.0074664370	
-0.0235253969	0.9997222057	0.0014377410	
-0.0074305558	-0.0016129542	0.9999710922	
-28.0045138161	0.3834707337	0.5871585578	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9997600186	0.0203769411	0.0080427287	
-0.0203836617	0.9997919469	0.0007545268	
-0.0080256804	-0.0009182860	0.9999673721	
-29.0803357370	0.4325848402	0.5873039303	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9997931689	0.0181762007	0.0091238727	
-0.0181815018	0.9998345786	0.0004983936	
-0.0091133045	-0.0006641762	0.9999582524	
-30.1537211418	0.4500536319	0.6041318403	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998110034	0.0166430643	0.0100481772	
-0.0166511294	0.9998611014	0.0007195191	
-0.0100348065	-0.0008866967	0.9999492569	
-31.2871944582	0.4573754471	0.5278044396	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998278717	0.0153836775	0.0103715705	
-0.0153886357	0.9998815086	0.0003984214	
-0.0103642124	-0.0005579572	0.9999461344	
-32.3749690316	0.4403158940	0.5563133312	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998410669	0.0143270157	0.0106102570	
-0.0143282519	0.9998973445	0.0000405031	
-0.0106085875	-0.0001925231	0.9999437088	
-33.4762587313	0.4351060207	0.5448942818	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998454864	0.0136074743	0.0111283410	
-0.0136069821	0.9999074135	-0.0001199481	
-0.0111289429	-0.0000314936	0.9999380709	
-34.5640606512	0.4580155758	0.5068819923	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998321463	0.0138368758	0.0120091670	
-0.0138305667	0.9999041681	-0.0006082550	
-0.0120164325	0.0004420594	0.9999277024	
-35.6419064138	0.4737410376	0.5533499658	


1221.2270770	0.0000000	479.5000000	
0.0000000	1221.2270770	269.5000000	
0.0000000	0.0000000	1.0000000	
0.9998115449	0.0149035638	0.0124401946	
